RegionID,SizeRank,RegionName,RegionType,StateName,2000-01-31,2000-02-29,2000-03-31,2000-04-30,2000-05-31,2000-06-30,2000-07-31,2000-08-31,2000-09-30,2000-10-31,2000-11-30,2000-12-31,2001-01-31,2001-02-28,2001-03-31,2001-04-30,2001-05-31,2001-06-30,2001-07-31,2001-08-31,2001-09-30,2001-10-31,2001-11-30,2001-12-31,2002-01-31,2002-02-28,2002-03-31,2002-04-30,2002-05-31,2002-06-30,2002-07-31,2002-08-31,2002-09-30,2002-10-31,2002-11-30,2002-12-31,2003-01-31,2003-02-28,2003-03-31,2003-04-30,2003-05-31,2003-06-30,2003-07-31,2003-08-31,2003-09-30,2003-10-31,2003-11-30,2003-12-31,2004-01-31,2004-02-29,2004-03-31,2004-04-30,2004-05-31,2004-06-30,2004-07-31,2004-08-31,2004-09-30,2004-10-31,2004-11-30,2004-12-31,2005-01-31,2005-02-28,2005-03-31,2005-04-30,2005-05-31,2005-06-30,2005-07-31,2005-08-31,2005-09-30,2005-10-31,2005-11-30,2005-12-31,2006-01-31,2006-02-28,2006-03-31,2006-04-30,2006-05-31,2006-06-30,2006-07-31,2006-08-31,2006-09-30,2006-10-31,2006-11-30,2006-12-31,2007-01-31,2007-02-28,2007-03-31,2007-04-30,2007-05-31,2007-06-30,2007-07-31,2007-08-31,2007-09-30,2007-10-31,2007-11-30,2007-12-31,2008-01-31,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30
23,35,Kansas,state,,88314,88332,88434,88587,88817,89076,89414,89781,90124,90475,90856,91290,91828,92450,93105,93669,94197,94708,95208,95678,96100,96516,96918,97330,97720,98046,98339,98611,98623,98555,98457,98437,98464,98495,99004,99560,100148,100447,100441,100105,99893,99951,100472,101021,101641,102159,102460,102709,102861,103068,103408,103990,104595,105091,105397,105740,106650,107779,108910,109513,110041,110518,110960,111290,111701,111777,111833,111863,112229,112462,112500,112655,112943,113385,113724,114084,114407,114717,115039,115462,115799,116148,116412,116745,117016,117257,117525,117891,118333,118719,119036,119376,119636,119854,119877,119836,119749,119690,119743,119838,120035,120216,120291,120363,120319,120282,120007,119713,119302,119071,118976,119139,119337,119561,119704,119789,119738,119701,119635,119566,119462,119304,119343,119454,119683,119824,119749,119399,118807,118278,117773,117327,116889,116544,116182,115786,115521,115350,115209,114989,114651,114246,113886,113606,113474,113453,113668,114015,114526,115194,115903,116404,116658,116748,116843,116976,117149,117235,117196,117181,117312,117657,117965,118355,118652,119075,119369,119572,119587,119448,119394,119460,119863,120393,121002,121541,121951,122269,122570,123097,123610,124110,124504,125036,125572,126055,126542,127195,127921,128738,129353,130047,130645,131229,131464,131593,131704,131971,132082,132181,132349,132723,133328,133975,134638,135143,135580,136099,136558,136882,137177,137498,137937,138366,138818,139389,140054,140819,141698,142474,143208,143674,144242,144711,145286,145658,146171,146612,147117,147710,148545,149383,149990,150498,150965,151558,152057,152788,153732,154806,155830,156969,158282,159559,160293,160746,161563,162936,164933,166764,168593,170082,171518,173068,175028,177352,180026,182764,185097,186657,187442,188116,189176,190564,192869,195594,198802,201792,204516,206934,208564,209306,209269,209408,209805,210332,210533,210520,210865,211905,213510,215232,216670,217945,218936,219560,219704,219459,219327,219848,221336,223226,224945,226265,227386,228556,229546,230534,231496,232819,233753,234235,233736,233042,232424,232406,233115,234168,235452,236526,237658
41,36,New Mexico,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132963,133189,133289,133632,134007,134453,134845,135204,135521,135844,136092,136284,136417,136615,136994,137523,138116,138621,139135,139706,140460,141141,141868,142421,142961,143584,144468,145531,146491,147221,147865,148455,149087,149702,150307,151076,151926,152873,153916,155281,156914,158815,160697,162570,164407,166168,167921,169634,171689,173762,175941,177846,179803,181668,183479,185037,186265,187161,187869,188368,189137,189906,191041,191932,192700,192947,193022,193012,193097,193065,192917,192597,192119,191519,190729,189802,188779,187828,186730,185646,184740,184104,183444,182258,181156,180116,179953,179572,179300,178534,178318,177973,177644,177428,177424,177684,177392,176961,175985,174917,173812,172761,171264,169603,168084,167524,167338,167341,166782,165858,164701,163899,163344,162972,162588,162185,161794,161483,161364,161441,161584,161781,161977,162202,162235,162308,162407,162826,163358,163596,163430,163260,163326,163744,164151,164219,164256,164152,164165,163991,163916,164236,164814,165374,165749,166307,166609,166890,166789,166711,166520,166603,166869,167102,167305,167691,168336,168943,169207,169427,169690,170171,170662,170857,171030,171194,171511,171770,172238,172934,173684,174038,174184,174209,174605,175105,175589,175603,175689,175989,176779,177431,177977,178460,178857,179268,179658,180249,180845,181295,181785,182449,183088,183617,184013,184772,185729,186886,187685,188479,189153,189945,190639,191456,192474,193694,194814,195711,196407,196972,197677,198747,200174,201659,202852,204068,205329,206477,207607,209114,211255,214108,217228,220303,223110,225853,229050,232483,236096,239676,243302,246500,248996,250575,251943,253740,256065,259419,263796,269111,274235,278404,281930,284169,284959,284304,283574,283092,283016,282873,283071,283770,285381,287460,289441,291079,292629,293972,295131,296004,296546,297051,297661,299215,301026,302503,302961,303094,303405,304161,305055,305872,306897,307952,308960,309404,309463,309379,309050,308628,308276,308331,308628,309185
38,37,Nebraska,state,,114426,114609,114778,115041,115175,115254,115345,115564,115832,116112,116436,116768,117275,117615,115247,111866,108367,107486,107460,107626,107859,108083,108304,108545,108843,109128,109483,109773,110176,110495,110847,111149,111477,111837,112182,112554,112957,113365,113829,114237,114751,115185,115719,116195,116737,117229,117723,118200,118690,119196,119752,120278,120878,121429,122052,122578,122956,123224,123471,123852,124289,124715,125223,125689,126218,126607,127037,127382,127747,128071,128413,128689,129005,129341,129799,130229,130657,130954,131208,131305,131425,131580,131826,132021,132184,132291,132459,132579,132650,132395,132257,132170,132210,131916,131587,131246,130889,130381,129956,129700,129549,129399,129228,129005,128639,128154,127594,127015,126502,126200,126380,126648,127034,127217,127351,127424,127620,127958,128266,128662,129123,129559,129719,130096,130379,130484,129909,129074,128153,127336,126581,126055,125801,125729,125654,125280,125001,124804,124811,124867,124834,124882,124909,124860,124581,124295,124261,124494,124822,125211,125647,126164,126708,127260,127615,127815,127926,128215,128608,129077,129474,129907,130362,130987,131515,132066,132316,132627,132779,132992,133200,133594,134143,134713,135307,135835,136173,136312,136456,136789,137208,137719,138248,138976,139737,140494,141160,141959,142744,143612,144262,145071,145912,146831,147449,147943,148336,148842,149257,149662,150157,150792,151557,152261,152919,153504,154216,155093,156033,156993,157852,158571,159260,160024,160887,161677,162462,163321,164342,165250,166098,166818,167739,168574,169423,169893,170451,170881,171656,172559,173624,174570,175367,176167,176837,177528,178156,179002,179975,181039,182028,182975,183919,184829,185498,186090,187003,188559,190864,193324,195831,198046,200256,202648,205364,208396,211636,214808,217100,218017,217656,217326,217760,218972,221433,224927,229362,233696,237245,239971,241288,241395,240661,240355,240620,241316,241489,241872,242679,244438,246520,248643,250332,251578,252160,252295,252328,252458,252987,253864,255260,256666,257716,258107,258300,258532,259020,259744,260562,261781,262834,263708,263891,263910,263936,264152,264755,265471,266412,267360,268460
20,38,Idaho,state,,122744,122670,122717,122815,123134,123524,123910,124299,124625,124940,125191,125435,125831,126232,126785,127316,127837,128224,128621,129102,129621,130109,130419,130693,130869,131126,131323,131537,131774,132125,132480,132809,133125,133449,133724,133893,134021,134215,134306,134659,135099,135666,136081,136449,136861,137211,137446,137722,138044,138516,139061,139693,140396,141214,142115,142976,143730,144379,145056,145753,146580,147557,148779,150024,151476,153314,155561,158309,161132,,170959,175200,177378,179086,181018,183689,186520,190025,192636,194900,196795,196761,196948,196938,198230,198577,198583,198817,199386,199866,200318,200707,201013,201209,201382,201753,202149,202891,203129,202991,201791,200417,199006,197610,196109,194464,192732,190901,188907,186738,184503,182237,180080,178182,176372,174568,172638,170918,169470,168603,167555,166773,165776,165124,164510,163272,161590,159757,157840,155934,153917,152070,150382,148808,147629,146245,145001,144064,143770,143582,143342,143187,143086,143047,142955,143300,144010,145115,146316,147613,148914,150193,151603,153010,154344,155541,156686,157935,159299,160818,162576,164360,166020,167484,168844,170201,171147,171867,172375,173044,173828,174659,175676,176455,177344,178033,178728,179131,179367,179617,180126,180977,182111,183326,184705,185986,187236,188434,189707,190925,191856,192796,194182,195784,197318,198689,200199,201764,203057,204168,205354,206700,208226,209812,211400,213137,214863,216715,218255,219828,221265,222644,224114,225766,227638,229533,231520,233671,236297,239008,241819,244347,247175,250044,252945,255490,257951,260308,262558,264723,266989,269266,271449,273597,275752,278019,280136,282620,285425,288585,291823,295220,298943,302648,305614,307766,310008,313427,318879,325987,334757,344575,355151,366906,380057,394205,408891,422169,432917,439915,444210,447566,450973,454824,459563,465674,473182,481265,487821,491877,491153,486362,478787,471631,464876,458615,452673,447958,444544,442818,442421,443267,444399,446065,447412,448845,449292,449237,448708,449285,451014,453078,454387,454711,454932,455582,456631,457657,458586,459848,461034,461924,461716,461136,460029,459018,458212,458186,459187,460823,462838
61,39,West Virginia,state,,73631,73628,73652,73712,73829,74025,74281,74617,74917,75264,75717,76307,77025,77474,77813,77971,78282,78598,78913,79205,79453,79720,79880,79992,80083,80288,80579,80829,81043,81247,81500,81794,82088,82468,82724,82915,83020,83302,83666,84068,84463,84867,85287,85598,85863,86058,86334,86674,87129,87649,88266,88814,89325,89812,90438,91112,91783,92410,93023,93617,94263,94964,95557,96082,96680,97445,98284,98792,99193,99500,99990,100519,101098,101380,101481,101393,101640,102015,102386,102688,103026,103494,103786,103949,103967,104112,104348,104626,104867,105066,105217,105375,105478,105574,105614,105702,105835,106039,106210,106361,106497,106693,106929,107117,106585,,104774,104394,104468,104625,104808,104723,104526,104295,104029,103819,103153,102362,101458,100995,100802,100814,101040,101333,101608,101871,102065,102295,102163,101833,101357,101073,100863,100692,100445,100242,100070,100070,100073,100126,100141,100167,100201,100224,100210,100352,100528,100535,100853,101239,102008,102447,102998,103388,103626,103826,103913,103576,103234,102757,102492,102297,101986,102090,102430,103175,103477,103325,102805,102387,101663,101071,100451,100378,100971,101976,102946,103554,104280,105000,105801,106288,106750,107215,107752,108239,108654,109057,109634,110454,111096,111378,111603,111845,111889,111697,111470,111371,111173,111007,111083,111207,111325,111341,111336,111484,111700,112189,112568,112653,112420,112177,112349,112742,113260,113493,113762,114042,114865,115810,116653,116900,116800,116609,116808,116961,117348,117616,117877,118164,118474,118757,118843,118936,119128,119164,119023,119030,119181,119423,119485,119965,120803,121889,122640,122948,123217,123948,125394,127330,129631,131840,133997,136035,138132,139879,141379,142930,143678,143549,142389,142039,142579,143591,145591,147822,150328,152216,153656,155050,155685,155759,155239,155035,154841,155069,154795,154493,154352,154862,156174,157559,158696,159354,159460,159410,159525,159766,159974,160496,161770,163447,165035,166167,167118,167700,168013,168400,168870,169932,170995,172006,172150,171539,170762,170038,170198,170625,171207,171281,171253
18,40,Hawaii,state,,192202,192113,192408,192920,193922,195055,196187,197497,198791,200147,201028,201799,202445,203083,203655,204338,205325,206447,207678,208880,210208,211567,212773,213847,214612,215606,216746,218206,219497,220920,222658,224901,227608,230268,232687,234610,236632,239069,242026,245052,248273,251651,255048,258499,261866,266117,270691,274781,278520,282680,287298,292539,297797,304379,311608,318912,325063,330754,336106,342117,347117,352783,358721,366375,374455,383233,392318,401356,409882,417046,423546,430008,437019,444314,450235,455857,459399,462400,464654,466680,468781,469603,470632,470851,471241,471278,471730,472178,472371,472342,471502,470879,469900,469530,469102,468826,468200,467272,467097,467264,468600,469053,466259,461119,455082,451232,447945,444926,442273,438809,435490,431931,428238,423754,419372,416002,412043,407606,403592,402476,403420,406452,408478,410799,411625,413656,415001,416257,416795,417173,418485,419281,420067,419943,419901,418390,416550,414203,412353,410354,408507,407421,406036,405914,406155,406871,406788,405803,405181,405124,406571,408778,411565,414195,416996,419000,420867,422398,424385,425952,428286,431107,434724,438713,443577,448753,452804,455786,458098,460678,463520,466489,469747,472444,475020,477305,480518,483485,486426,488600,491090,493711,496018,497542,499299,501226,503823,506870,510936,515027,518032,519418,521054,523210,525975,527984,529706,531286,533747,536585,539675,542605,545298,548000,550523,552616,555130,557671,560457,562990,565443,568153,571091,574406,577178,579279,581011,582838,585460,588106,591356,593611,595670,597159,598719,599862,600246,600638,600732,601044,601618,602691,603565,604112,604485,604513,604321,604187,605199,606753,609068,611493,613847,615708,615976,615137,614731,616749,621538,627521,634623,641816,648572,655238,662302,670973,681231,692801,702910,709524,714360,720399,728882,737914,752652,772174,796273,815845,830964,840172,843733,841542,836087,831463,828425,825925,821355,816311,812706,814109,817118,820277,822235,824486,826670,826297,825797,825091,825346,825228,827863,832967,837680,838646,837771,837540,839088,840360,839858,838412,836436,835007,832089,828715,824665,820536,816841,814643,814503,816486,818553
39,41,New Hampshire,state,,131902,132350,132885,133688,134567,135496,136784,138294,139916,141782,143572,145387,147039,148807,150471,152188,154104,156155,158207,160082,161966,163774,165519,167249,168975,170633,172104,173665,175162,176836,178525,180476,182551,184829,187014,189189,191267,193359,195499,197480,199600,201635,203671,205591,207702,209950,211946,213606,215188,216853,218609,220524,222698,225015,227063,229019,230846,232691,234592,236557,238531,240379,242274,244450,246519,248281,249679,251065,252510,253944,255258,256492,257555,257877,257888,258146,258649,259040,258812,258552,258133,257395,256502,255456,254542,253554,253019,252414,251968,251256,250624,250097,249559,248939,247988,246804,245456,244346,243130,242141,240342,238317,236150,234217,232403,230397,228833,227217,226196,225164,224271,222713,221053,219694,218635,217695,216661,215748,215173,214900,214883,214711,214323,213764,213339,213014,212931,212952,213146,212920,212191,211238,210412,210171,209819,209396,208506,207621,206475,205553,204707,204221,203588,202922,202143,201707,201644,202019,202483,203059,203591,203719,203785,203783,203924,204046,204237,204828,205239,205887,206560,207592,208412,209255,210150,211193,211848,212327,212758,213286,213868,214419,215283,216043,216750,217177,217507,217722,218080,218621,219233,220024,220827,221915,223001,224077,225166,226439,227790,229170,230287,231289,232097,232591,232777,233151,234069,235327,236240,236752,237204,237958,239140,240703,242309,243849,245299,247016,248735,250356,251748,252966,253981,255100,256353,257821,259256,260567,262270,263999,265971,267595,269294,270640,271618,272094,272460,272880,273207,273789,274752,275999,277279,278610,280174,281607,282695,283733,285050,286472,288102,289789,291897,293918,295548,296767,298167,300779,305175,310740,316876,322912,328680,334720,340958,347975,355332,362587,368069,370251,369666,368500,368864,370821,376071,384103,394621,405037,413742,420152,423022,423125,421725,420973,421277,421913,421920,422392,423734,426679,430248,434436,438708,443333,447777,451399,453519,454724,455474,457265,460574,464980,468708,471018,472438,474383,476702,479225,480976,482625,483792,484833,484935,485007,485178,485829,486786,487832,489380,491395,493517
28,42,Maine,state,,106056,106409,106724,107418,108072,108806,109595,110416,111271,112079,113050,114113,115422,116633,117767,118661,119729,120908,122236,123376,124457,125429,126582,127703,128981,130270,131633,133036,134372,135763,137163,138485,139751,140907,142113,143347,144682,145952,147099,148043,149294,150701,152374,154157,156113,158159,159829,161382,162920,164736,166639,168442,170636,173112,175840,177717,179171,180331,182068,183940,186477,188944,191267,192778,194028,195068,196157,197193,198320,199343,200232,201051,201909,202441,202771,202684,202695,202547,202343,202332,202607,203161,203526,203773,203976,203989,203801,203494,203103,202441,201403,201092,201222,201802,201798,201898,201987,202096,202038,201438,200417,198871,197471,196106,195081,194179,193485,192510,191353,190288,189194,188229,186504,184932,183325,182503,181827,181200,180510,180090,179808,179755,180140,181056,181948,181921,181114,180087,179301,178510,177646,176626,176318,176539,177049,177053,176796,176588,176520,176364,176027,175566,175076,174547,173957,173484,173179,173354,173695,174175,174475,174286,174159,173906,174000,173953,173831,173856,173848,174470,175273,176482,177369,178067,178595,178970,179180,179177,179177,179242,179384,179641,180307,181082,181904,182272,182439,182155,181885,181661,181591,181776,182056,182729,183559,184555,185638,186634,187705,188849,189850,190646,191160,191738,192007,192495,193221,194417,195348,196112,196873,197857,199096,200430,201545,202488,203392,204674,206055,207636,209097,210442,211358,212165,212988,213911,214871,215681,216891,218324,219906,221258,222789,224469,225864,226595,227070,227654,228235,228823,229619,230515,231089,231571,232265,233456,234508,235769,237195,238620,240128,241725,243871,246097,247977,249548,251417,254456,258903,264118,269709,275174,280244,285151,289872,295050,300968,307764,314109,318040,319500,319814,321142,323290,327360,333044,340414,348372,355621,361352,363817,363138,360723,358687,357721,357829,358261,359270,361032,364379,368499,372952,376588,379893,382828,385292,386905,387744,388060,389012,391112,393957,396180,396966,397140,397643,398628,399783,400283,400897,401344,402178,402230,402284,402077,401473,400359,399172,398829,399168,400020
50,43,Rhode Island,state,,130135,130727,131348,132576,133800,134732,135584,136438,137490,138545,139555,140638,141700,142764,143897,145215,146618,148064,149614,151468,153506,155781,157816,159801,161421,163094,164731,166609,168797,171222,173937,177143,180951,184677,187876,190485,192906,195472,198241,201146,204293,207719,211477,214934,218054,221038,224064,227206,229995,232979,235818,238808,242033,245825,249843,253572,256713,259880,262836,265906,268861,271768,274371,277312,280021,282432,284286,286404,288782,291126,292921,294235,294803,295548,296659,298447,299537,299931,299326,298338,296730,295084,293256,291834,290287,289173,288292,287441,286673,285048,283744,282278,281210,280026,279262,278536,277489,275738,273872,271870,269521,267002,264083,260964,257690,254369,251138,247719,244315,241156,238078,235704,233627,231951,230311,228998,228140,227660,227687,227806,228694,229690,230798,230972,230658,230354,230224,230011,229102,227757,226335,225381,224587,224071,223241,222141,220517,219104,217587,216266,214860,213448,211697,210052,208927,208219,207875,207647,207681,207788,207964,207887,207663,207610,208020,208226,208280,208479,209338,210593,211966,213322,214477,215490,216395,217293,218125,218644,219046,219423,220170,221394,222707,223528,223844,223865,224124,224341,224832,225224,225587,226143,226891,227784,228441,228994,229861,230970,232316,233672,235182,236717,238268,239488,240357,241185,242321,243742,245047,246093,247294,248469,250038,251652,253388,254988,256615,258582,260584,262418,263832,264910,266071,267306,268986,270740,272399,273671,275298,277152,279140,280612,282195,283722,285071,285692,285925,286059,286261,286848,287673,288833,289669,290427,290966,291505,292101,292957,294481,296145,298488,300898,303583,305856,306865,306963,307063,308628,311953,316572,322079,327896,333328,338999,344893,351378,357931,364080,368483,370621,370952,371033,371923,373632,377569,383554,391398,399096,405908,411454,414212,413852,411605,410161,409930,410123,409612,409633,410895,414195,418441,422992,427306,431107,434163,436727,438704,440733,442020,443569,446228,450150,454321,457388,460142,462908,465721,468182,470136,472110,473529,474919,475382,475890,476299,476947,477858,478828,480156,481817,483318
35,44,Montana,state,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158427,158410,158923,159716,160811,161775,163088,164634,166349,167604,168719,169452,170474,171589,173050,174455,175882,177252,178646,179811,180934,182058,183289,184234,184879,185360,186065,186718,187342,187747,188286,188831,189431,190097,190844,191534,191985,191769,191392,191183,191427,191697,191614,191439,191216,191196,191131,191014,190639,190294,189888,189492,188871,188126,187254,186359,185738,185195,184702,183975,183295,182927,182776,182933,182906,182761,182438,182143,181780,181186,180383,179393,178264,177259,176657,176331,176137,175828,175735,175738,175881,175978,176054,176167,176324,176873,177569,178462,179455,180336,181009,181545,182257,183328,184544,185521,186099,186395,187038,187996,189083,189914,190757,191656,192654,193469,194329,195224,196070,196895,197636,198632,199419,200602,201647,202742,203277,203966,204741,205733,206617,207572,208883,210335,211814,213168,214543,215955,217378,218718,219998,221225,222339,223016,223445,223743,224149,224485,224664,224814,225065,225815,226929,228036,229153,230204,231623,232934,234323,235542,236877,237912,238905,239780,240842,241886,242916,244256,245659,247162,248416,249860,251165,252370,253223,254067,254725,255454,256291,257594,259052,260348,261484,262613,264093,265338,266485,267669,269033,270844,272920,275592,278035,279551,280163,281017,283177,287091,291856,297680,303977,310446,317269,324820,333386,343064,352781,361520,368555,373862,378801,383878,389465,396602,404400,413721,423565,432747,439923,442348,440955,436769,433182,430321,427811,423925,420160,418128,419605,423232,427376,430760,433332,435196,436291,436637,436483,436958,438863,441492,443856,444702,444680,444543,445500,447222,449251,450582,451936,453140,454427,454768,454542,453764,452863,452144,451607,452013,453056,454476
13,45,Delaware,state,,148427,148658,148945,149603,150353,151180,152022,152841,153597,154273,155102,155878,156738,157440,158205,158934,159690,160433,161139,161888,162684,163535,164419,165322,166244,167171,168160,169197,170223,171317,172438,173650,174790,175959,177115,178378,179701,181128,182630,184208,185854,187437,189016,190640,192452,194232,195840,197237,198642,200078,201564,203391,205588,208262,211033,213774,216348,219116,222445,226568,229975,232419,234318,236582,239828,242534,244919,247036,249749,252918,255539,257743,259772,262104,264622,267061,269274,271055,272688,274147,275406,276707,277234,277468,276845,276531,276445,276987,277770,278766,279317,279543,279318,279216,278706,277629,275868,274227,273427,273054,272428,270867,268889,266658,264689,262533,260725,258947,257497,256124,254637,253218,251541,250023,248713,247855,247133,246513,245840,245054,244510,244288,244275,244080,243881,243668,243292,242354,241150,239450,237670,236028,234597,233382,232015,230573,228881,227319,226112,225073,223788,222224,220879,219491,218415,217392,216500,215219,214156,213659,213804,213745,213449,212961,213063,213372,213752,213818,214217,214855,215311,216062,216691,217858,218815,220404,222109,223456,224410,224791,225231,225117,225504,225784,226572,227243,228278,229028,229940,230557,231558,232702,233909,234849,235417,236099,237047,238292,239480,240377,240898,241452,242477,243612,244408,245282,246182,247464,248373,249302,249931,250872,251703,252851,254057,255551,256890,257813,258068,258094,257912,258161,258780,259642,260102,260481,260926,261753,262871,264032,265051,265590,265804,265821,266141,266491,267014,267569,268598,270049,271521,272832,273374,273396,273138,273126,272936,272729,272894,273680,274863,276212,277648,278736,278889,278711,279151,280816,283727,287502,292277,297747,303129,308435,312825,317071,321270,325919,329604,331661,331992,332625,334301,337143,341344,346357,352239,358069,363089,366917,368302,368321,367155,366639,366322,366642,367046,367818,369018,370530,372270,374185,376062,377879,379751,381226,382847,383902,384349,384221,384904,386529,387966,388237,387822,387925,388566,389905,391351,392825,393866,394356,394351,394374,394858,395525,396810,397652,398346,398430,399061
52,46,South Dakota,state,,106943,106716,106398,105969,105791,105669,105584,105427,105645,105890,105929,105828,105889,106107,106555,106958,107548,107852,108142,108212,108302,108510,108758,108922,109052,109516,109885,110138,110242,110593,111015,111404,111898,112233,112453,112572,113029,113858,114418,114679,114502,114587,114868,115470,116313,117301,118029,118412,118586,119027,119602,120092,120670,121438,122482,123410,124234,124930,125587,126113,126741,127500,128264,128969,129599,130332,131029,131823,132718,133590,134188,134546,134961,135473,135923,136162,136482,136925,137510,137887,138249,138414,138715,139110,139777,140262,140507,140583,140718,141100,141446,141884,142238,142651,143119,143681,144331,144869,145205,145285,145279,145350,145449,145628,145800,146022,146274,146484,146752,146795,146716,146390,146027,145649,145213,144798,144376,144040,143752,143652,143732,143806,143926,144056,144303,144482,144582,144643,144600,144561,144511,144484,144430,144254,144087,143823,143634,143604,143653,143752,143730,143762,143851,144004,144163,144386,144930,145725,,148560,150240,151713,152845,153464,153721,153998,154525,155209,155981,156689,157447,158096,158620,159222,159769,160570,161052,161289,161388,161308,161368,161437,161771,162247,162950,163722,164395,164658,164755,164954,165535,166389,167187,168014,168799,169667,170356,171170,172060,173059,173734,174505,175278,176136,176581,176920,177297,177833,178315,178731,179274,179883,180535,181159,181737,182341,182985,183881,184801,185607,186204,186667,187274,188043,189055,189935,190650,191196,192021,192848,193763,194275,195049,195703,196443,196806,197373,198099,199036,200115,201325,202477,203372,204118,204726,205309,205828,206744,207877,209173,210148,210975,211974,213170,214228,214963,215939,217399,219803,222343,225170,227614,229880,232353,235036,238228,242063,246365,250618,253721,255604,257145,259321,262363,266532,271148,276351,281489,286156,289974,292044,292463,291659,291298,291258,291362,290982,290467,290886,292052,293569,294644,294989,295155,294984,294716,294583,294193,294405,295353,297383,299344,300501,300788,300733,300971,301743,302859,303775,304764,305743,306802,307273,307545,307421,307352,307132,307406,308018,308933,310014
